,tweet_id,timestamp,text,expanded_urls,rating_numerator,rating_denominator,name,breed,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count
262,818627210458333184,2017-01-10,Meet Wafer. He represents every fiber of my being. 13/10 very good dog ,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13,10,Wafer,,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1.0,Labrador_Retriever,0.384188,True,Beagle,0.255917,True,Grocery_Store,0.0797995,False,7826.0,23147.0
263,818614493328580609,2017-01-10,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly ,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",12,10,Bear,,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4.0,Chihuahua,0.450722,True,Border_Terrier,0.204177,True,Beagle,0.092774,True,2675.0,10187.0
264,818536468981415936,2017-01-09,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push ,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11,10,Tom,,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1.0,Swing,0.999403,False,Welsh_Springer_Spaniel,6.229489999999999e-05,True,Bow,3.04619e-05,False,2568.0,11292.0
265,818259473185828864,2017-01-09,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 ,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12,10,Florence,,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1.0,Miniature_Schnauzer,0.367368,True,Toy_Poodle,0.112479,True,Standard_Schnauzer,0.095434,True,2374.0,11395.0
266,818145370475810820,2017-01-08,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 ,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11,10,Autumn,,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1.0,Golden_Retriever,0.621931,True,Labrador_Retriever,0.364997,True,Redbone,0.00397148,True,2677.0,12704.0
267,817827839487737858,2017-01-07,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) ,https://twitter.com/dog_rates/status/817827839487737858/video/1,13,10,Buddy,,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1.0,Cocker_Spaniel,0.387608,True,Golden_Retriever,0.264844,True,Pekinese,0.122123,True,28148.0,53548.0
268,817777686764523521,2017-01-07,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) ",https://twitter.com/dog_rates/status/817777686764523521/video/1,13,10,Dido,doggopupper,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1.0,Curly-Coated_Retriever,0.733256,True,Flat-Coated_Retriever,0.214145,True,Irish_Water_Spaniel,0.029769,True,2808.0,11097.0
269,817423860136083457,2017-01-06,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) ,https://twitter.com/dog_rates/status/817423860136083457/video/1,13,10,Ken,,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1.0,Ice_Bear,0.3362,False,Samoyed,0.201358,True,Eskimo_Dog,0.186789,True,15388.0,35157.0
270,817415592588222464,2017-01-06,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

 ","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11,10,Strudel,,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1.0,Doberman,0.806163,True,Black-And-Tan_Coonhound,0.0973859,True,Miniature_Pinscher,0.0859928,True,996.0,5798.0
271,817171292965273600,2017-01-06,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy ,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13,10,Tebow,,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1.0,Golden_Retriever,0.295483,True,Irish_Setter,0.144431,True,Chesapeake_Bay_Retriever,0.07787899999999999,True,2105.0,9054.0
272,817056546584727552,2017-01-05,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 ,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11,10,Chloe,,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1.0,Kelpie,0.8644149999999999,True,French_Bulldog,0.0974556,True,German_Shepherd,0.00852587,True,1712.0,8877.0
273,816816676327063552,2017-01-05,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber ,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12,10,Timber,,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1.0,Malamute,0.668164,True,Pembroke,0.105033,True,Siberian_Husky,0.077875,True,2127.0,10374.0
274,816697700272001025,2017-01-04,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well ,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12,10,Binky,,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1.0,Chihuahua,0.756992,True,Pomeranian,0.0528495,True,Maltese_Dog,0.047607800000000006,True,2282.0,10138.0
275,816450570814898180,2017-01-04,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John ,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",13,10,Moose,,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,1.0,Web_Site,0.35285700000000003,False,Envelope,0.0601072,False,Nail,0.0312909,False,8441.0,31625.0
276,816336735214911488,2017-01-03,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet ,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11,10,Dudley,,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1.0,Labrador_Retriever,0.91933,True,Kuvasz,0.0494795,True,Golden_Retriever,0.0119342,True,2029.0,8913.0
277,816091915477250048,2017-01-03,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well ,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12,10,Comet,,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3.0,Pomeranian,0.967345,True,Samoyed,0.00739748,True,Papillon,0.0060165,True,2230.0,9250.0
278,815990720817401858,2017-01-02,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

 ","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11,10,Jack,,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1.0,Chihuahua,0.428756,True,Miniature_Pinscher,0.103912,True,Staffordshire_Bullterrier,0.0889587,True,1070.0,5143.0
279,815736392542261248,2017-01-02,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday ,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11,10,Akumi,,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3.0,Border_Collie,0.5489069999999999,True,Cardigan,0.17852300000000002,True,Collie,0.146351,True,2357.0,10198.0
280,815639385530101762,2017-01-01,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm ,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12,10,Titan,,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1.0,German_Shepherd,0.8179529999999999,True,Norwegian_Elkhound,0.140007,True,Malinois,0.0248209,True,1717.0,8515.0
281,814986499976527872,2016-12-31,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho ,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11,10,Cooper,pupper,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1.0,Dalmatian,0.999828,True,Boxer,6.78061e-05,True,American_Staffordshire_Terrier,3.42436e-05,True,1335.0,7927.0
282,814638523311648768,2016-12-30,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop ,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12,10,Olivia,,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2.0,Golden_Retriever,0.650814,True,Kuvasz,0.053281,True,Cocker_Spaniel,0.035439599999999995,True,2816.0,11683.0
283,814530161257443328,2016-12-29,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well ,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,10,Alf,,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1.0,Miniature_Poodle,0.626913,True,Toy_Poodle,0.26558200000000004,True,Soft-Coated_Wheaten_Terrier,0.0416142,True,1932.0,8961.0
284,814153002265309185,2016-12-28,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning ,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12,10,Oshie,,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1.0,Golden_Retriever,0.490068,True,Labrador_Retriever,0.291956,True,Chow,0.07247469999999999,True,9048.0,29845.0
285,813910438903693312,2016-12-28,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist ,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11,10,Chubbs,doggo,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1.0,Siberian_Husky,0.6993550000000001,True,Eskimo_Dog,0.256433,True,Norwegian_Elkhound,0.0131888,True,1949.0,9651.0
286,813812741911748608,2016-12-27,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP ","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14,10,Gary,,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1.0,French_Bulldog,0.709146,True,Boston_Bull,0.247621,True,Boxer,0.0188551,True,14577.0,37744.0
287,813800681631023104,2016-12-27,This is Sky. She's learning how to roll her R's. 12/10 cultured af ,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12,10,Sky,,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1.0,Malamute,0.501159,True,Siberian_Husky,0.228792,True,Eskimo_Dog,0.200388,True,1835.0,8644.0
288,813217897535406080,2016-12-26,Here is Atlas. He went all out this year. 13/10 downright magical af ,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13,10,Atlas,,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1.0,Samoyed,0.905972,True,Pomeranian,0.048038300000000006,True,West_Highland_White_Terrier,0.0356671,True,7613.0,19368.0
289,813172488309972993,2016-12-26,This is Eleanor. She winks like she knows many things that you don't. 12/10 ,https://twitter.com/dog_rates/status/813172488309972993/photo/1,12,10,Eleanor,,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1.0,Doormat,0.954844,False,Golden_Retriever,0.0261931,True,Cocker_Spaniel,0.00438598,True,2004.0,9632.0
290,813157409116065792,2016-12-25,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark ,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",12,10,Layla,,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2.0,Siamese_Cat,0.8439110000000001,False,Pembroke,0.07056710000000001,True,Cardigan,0.041916,True,2308.0,8057.0
291,813112105746448384,2016-12-25,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby ,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12,10,Toby,,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1.0,Dingo,0.287369,False,Pembroke,0.140682,True,Basenji,0.0908189,True,2872.0,10716.0
292,813096984823349248,2016-12-25,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him ,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11,10,Rocky,doggo,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1.0,Great_Dane,0.128056,True,Boston_Bull,0.117003,True,Kelpie,0.08696430000000001,True,3776.0,10928.0
293,813081950185472002,2016-12-25,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly ,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11,10,Baron,,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2.0,Doberman,0.909951,True,Kelpie,0.0426494,True,Miniature_Pinscher,0.0230041,True,2883.0,10245.0
294,813066809284972545,2016-12-25,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup ,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12,10,Tyr,,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1.0,Toy_Terrier,0.7764,True,Pembroke,0.115034,True,Basenji,0.048873,True,2034.0,8265.0
295,813051746834595840,2016-12-25,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy ,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13,10,Bauer,,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1.0,Golden_Retriever,0.914804,True,Labrador_Retriever,0.08355,True,Kuvasz,0.000453224,True,7675.0,21744.0
296,812781120811126785,2016-12-24,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 ,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",10,10,Swagger,,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1.0,Bull_Mastiff,0.989316,True,Boxer,0.00704296,True,French_Bulldog,0.00173961,True,1996.0,7879.0
297,812709060537683968,2016-12-24,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af ,https://twitter.com/dog_rates/status/812709060537683968/photo/1,12,10,Brandi,,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1.0,Irish_Setter,0.326873,True,Golden_Retriever,0.18261,True,Leonberg,0.156912,True,1490.0,6875.0
298,812466873996607488,2016-12-24,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable ,https://twitter.com/dog_rates/status/812466873996607488/photo/1,12,10,Mary,,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1.0,Bath_Towel,0.0998035,False,Pillow,0.0923181,False,Great_Dane,0.0782055,True,2012.0,8268.0
299,812372279581671427,2016-12-23,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af ,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",13,10,Moe,,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2.0,Golden_Retriever,0.7848729999999999,True,Cocker_Spaniel,0.08778810000000001,True,Labrador_Retriever,0.0832747,True,3829.0,14220.0
300,811985624773361665,2016-12-22,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared ,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11,10,Ted,,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1.0,Staffordshire_Bullterrier,0.6105729999999999,True,French_Bulldog,0.159935,True,Doormat,0.0586721,False,1465.0,7546.0
301,811744202451197953,2016-12-22,This is Halo. She likes watermelon. 13/10 ,https://twitter.com/dog_rates/status/811744202451197953/photo/1,13,10,Halo,,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1.0,Pekinese,0.386082,True,Labrador_Retriever,0.202862,True,Golden_Retriever,0.170487,True,1666.0,7837.0
302,811627233043480576,2016-12-21,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet ,https://twitter.com/dog_rates/status/811627233043480576/photo/1,10,10,Augie,,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1.0,Beagle,0.39628,True,Pembroke,0.049561900000000006,True,Wire-Haired_Fox_Terrier,0.046349199999999986,True,3229.0,13255.0
303,811386762094317568,2016-12-21,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him ,https://twitter.com/dog_rates/status/811386762094317568/photo/1,11,10,Craig,pupper,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1.0,Pembroke,0.804177,True,Cardigan,0.18989,True,Beagle,0.00196475,True,6667.0,21712.0
304,810896069567610880,2016-12-19,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine ","https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1",11,10,Hunter,,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1.0,Flat-Coated_Retriever,0.8208040000000001,True,Labrador_Retriever,0.08231820000000001,True,Curly-Coated_Retriever,0.0674605,True,1848.0,9383.0
305,810657578271330305,2016-12-19,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue ,https://twitter.com/dog_rates/status/810657578271330305/photo/1,11,10,Pavlov,,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1.0,Malamute,0.753521,True,Siberian_Husky,0.166151,True,Eskimo_Dog,0.0698108,True,2777.0,11410.0
306,810284430598270976,2016-12-18,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil ,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",13,10,Phil,,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1.0,Malamute,0.620768,True,Eskimo_Dog,0.158395,True,Tibetan_Mastiff,0.028961700000000007,True,11857.0,36682.0
307,810254108431155201,2016-12-17,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet ",https://twitter.com/dog_rates/status/810254108431155201/photo/1,12,10,Gus,,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1.0,Staffordshire_Bullterrier,0.292556,True,American_Staffordshire_Terrier,0.261233,True,Border_Terrier,0.0623754,True,3513.0,15261.0
308,809220051211603969,2016-12-15,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately ,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",12,10,Kyro,,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1.0,Pomeranian,0.8195110000000001,True,Samoyed,0.141241,True,Pembroke,0.013455200000000002,True,5879.0,20702.0
309,809084759137812480,2016-12-14,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed ",https://twitter.com/dog_rates/status/809084759137812480/photo/1,11,10,Wallace,,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1.0,Vizsla,0.911412,True,Bloodhound,0.017133900000000004,True,Labrador_Retriever,0.011761,True,3690.0,13753.0
310,808838249661788160,2016-12-14,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible ,https://twitter.com/dog_rates/status/808838249661788160/photo/1,13,10,Ito,,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1.0,Rottweiler,0.36953,True,Miniature_Pinscher,0.194867,True,Kelpie,0.160104,True,3184.0,10506.0
311,808501579447930884,2016-12-13,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 ,"https://twitter.com/dog_rates/status/808501579447930884/photo/1,https://twitter.com/dog_rates/status/808501579447930884/photo/1",12,10,Koda,,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2.0,Airedale,0.4542390000000001,True,Cocker_Spaniel,0.219323,True,Irish_Terrier,0.093193,True,2721.0,11738.0
313,808001312164028416,2016-12-11,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester ,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",12,10,Cooper,,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1.0,Labrador_Retriever,0.730959,True,Staffordshire_Bullterrier,0.130726,True,American_Staffordshire_Terrier,0.028852600000000006,True,3691.0,13057.0
314,807621403335917568,2016-12-10,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie ,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",14,10,Ollie,pupper,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3.0,Golden_Retriever,0.873233,True,Cocker_Spaniel,0.0336933,True,Chow,0.0204084,True,3813.0,15165.0
315,807106840509214720,2016-12-09,This is Stephan. He just wants to help. 13/10 such a good boy ,https://twitter.com/dog_rates/status/807106840509214720/video/1,13,10,Stephan,,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1.0,Chihuahua,0.50537,True,Pomeranian,0.120358,True,Toy_Terrier,0.0770081,True,58077.0,123183.0
316,807010152071229440,2016-12-08,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop ,https://twitter.com/dog_rates/status/807010152071229440/photo/1,12,10,Lennon,,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1.0,Golden_Retriever,0.610807,True,Irish_Setter,0.213642,True,Welsh_Springer_Spaniel,0.0318866,True,4027.0,13587.0
317,806542213899489280,2016-12-07,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af ,https://twitter.com/dog_rates/status/806542213899489280/photo/1,11,10,Waffles,,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1.0,Vizsla,0.938617,True,Brittany_Spaniel,0.0367389,True,Chesapeake_Bay_Retriever,0.00397149,True,2467.0,10635.0
318,805932879469572096,2016-12-06,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 ,https://twitter.com/dog_rates/status/805932879469572096/photo/1,12,10,Major,,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1.0,Norwegian_Elkhound,0.657967,True,Keeshond,0.31913600000000003,True,Leonberg,0.00794674,True,2004.0,8610.0
319,805826884734976000,2016-12-05,This is Duke. He is not a fan of the pupporazzi. 12/10 ,https://twitter.com/dog_rates/status/805826884734976000/video/1,12,10,Duke,,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1.0,Siberian_Husky,0.248926,True,American_Staffordshire_Terrier,0.0983133,True,Eskimo_Dog,0.0801885,True,1911.0,6827.0
320,805520635690676224,2016-12-04,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke ,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",13,10,Zeke,,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1.0,Malinois,0.643147,True,German_Shepherd,0.186642,True,Border_Terrier,0.109345,True,1725.0,5981.0
321,805487436403003392,2016-12-04,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af ","https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1",12,10,Sansa,,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,3.0,Shield,0.58783,False,Barrel,0.0901799,False,Sundial,0.06919860000000001,False,2640.0,9141.0
322,805207613751304193,2016-12-04,This is Shooter. He's doing quite the snowy zoom. 12/10 ,https://twitter.com/dog_rates/status/805207613751304193/photo/1,12,10,Shooter,,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1.0,Pembroke,0.244705,True,Rhodesian_Ridgeback,0.180461,True,Cardigan,0.0946637,True,1791.0,8120.0
323,804738756058218496,2016-12-02,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 ,https://twitter.com/dog_rates/status/804738756058218496/photo/1,12,10,Django,,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1.0,Tibetan_Mastiff,0.91579,True,German_Shepherd,0.0624797,True,Leonberg,0.00829749,True,4014.0,14248.0
324,804026241225523202,2016-11-30,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly ,"https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1",13,10,Bo,,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,1.0,Web_Site,0.492709,False,Envelope,0.0505658,False,Guillotine,0.0152969,False,16893.0,46376.0
325,803773340896923648,2016-11-30,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry ,"https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1",12,10,Diogi,puppo,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2.0,Miniature_Pinscher,0.817066,True,Redbone,0.0597065,True,Irish_Terrier,0.0341952,True,2878.0,10455.0
326,803380650405482500,2016-11-28,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 ,https://twitter.com/dog_rates/status/803380650405482500/photo/1,12,10,Sonny,,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,1.0,Bookcase,0.890601,False,Entertainment_Center,0.019287400000000003,False,File,0.00948954,False,1945.0,8082.0
